,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score,ParameterName,Parameter
134,Industrial_Estate,101.26582278481013,ROOTSIFT,0.5316455696202531,0.0052499999999999,0.99475,0.0052499999999999,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
135,Industrial_Estate,101.27848101265825,ROOTSIFT,3.911392405063291,0.0386201724784401,0.9613798275215596,0.0386201724784402,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
136,Industrial_Estate,101.26582278481013,ROOTSIFT,2.9240506329113924,0.028875,0.971125,0.0288749999999999,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
137,Industrial_Estate,101.26582278481013,ROOTSIFT,2.7848101265822787,0.0275,0.9725,0.0274999999999999,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
138,Industrial_Estate,101.26582278481013,ROOTSIFT,9.430379746835444,0.093125,0.906875,0.093125,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
139,Industrial_Estate,101.26582278481013,ROOTSIFT,0.3670886075949367,0.003625,0.996375,0.0036249999999999,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
140,Industrial_Estate,101.26582278481013,ROOTSIFT,0.4683544303797468,0.004625,0.995375,0.0046249999999999,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
141,Industrial_Estate,101.27848101265825,ROOTSIFT,0.3924050632911392,0.0038745156855393,0.9961254843144608,0.0038745156855393,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
142,Industrial_Estate,101.26582278481013,ROOTSIFT,0.4177215189873418,0.004125,0.995875,0.0041249999999999,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
143,Industrial_Estate,101.26582278481013,ROOTSIFT,0.3417721518987341,0.003375,0.996625,0.003375,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
144,Industrial_Estate,101.26582278481013,ROOTSIFT,2.1392405063291138,0.0211249999999999,0.978875,0.021125,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
145,Industrial_Estate,101.26582278481013,ROOTSIFT,0.7088607594936709,0.007,0.993,0.007,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
146,Industrial_Estate,101.26582278481013,ROOTSIFT,0.5822784810126582,0.00575,0.99425,0.00575,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
147,Industrial_Estate,101.26582278481013,ROOTSIFT,1.6962025316455696,0.01675,0.98325,0.0167499999999999,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
148,Industrial_Estate,101.27848101265825,ROOTSIFT,0.6329113924050633,0.006249218847644,0.993750781152356,0.006249218847644,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
149,Industrial_Estate,101.26582278481013,ROOTSIFT,0.0759493670886076,0.00075,0.99925,0.00075,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
150,Industrial_Estate,101.26582278481013,ROOTSIFT,1.1645569620253164,0.0115,0.9885,0.0114999999999999,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
151,Industrial_Estate,101.27848101265825,ROOTSIFT,4.215189873417722,0.0416197975253093,0.9583802024746906,0.0416197975253093,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
152,Industrial_Estate,101.26582278481013,ROOTSIFT,0.4430379746835443,0.0043749999999999,0.995625,0.004375,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
153,Industrial_Estate,101.26582278481013,ROOTSIFT,0.5189873417721519,0.005125,0.994875,0.0051249999999999,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
154,Industrial_Estate,101.26582278481013,ROOTSIFT,4.30379746835443,0.0424999999999999,0.9575,0.0424999999999999,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
155,Industrial_Estate,101.26582278481013,ROOTSIFT,1.0,0.009875,0.990125,0.0098749999999999,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
156,Industrial_Estate,101.26582278481013,ROOTSIFT,2.5443037974683542,0.0251249999999999,0.974875,0.025125,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
157,Industrial_Estate,101.26582278481013,ROOTSIFT,2.392405063291139,0.023625,0.976375,0.023625,B,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=8)"
158,Industrial_Estate,126.58227848101266,ROOTSIFT,0.2278481012658227,0.0018,0.9982,0.0018,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
159,Industrial_Estate,126.58227848101266,ROOTSIFT,0.6075949367088608,0.0048,0.9952,0.0048,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
160,Industrial_Estate,126.58227848101266,ROOTSIFT,1.9240506329113924,0.0152,0.9848,0.0151999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
161,Industrial_Estate,126.58227848101266,ROOTSIFT,0.4177215189873418,0.0033,0.9967,0.0032999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
162,Industrial_Estate,126.58227848101266,ROOTSIFT,0.8354430379746836,0.0066,0.9934,0.0066,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
163,Industrial_Estate,126.58227848101266,ROOTSIFT,1.3037974683544304,0.0103,0.9897,0.0102999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
164,Industrial_Estate,126.58227848101266,ROOTSIFT,1.6962025316455696,0.0133999999999999,0.9866,0.0133999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
165,Industrial_Estate,126.58227848101266,ROOTSIFT,0.569620253164557,0.0045,0.9955,0.0045,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
166,Industrial_Estate,126.58227848101266,ROOTSIFT,0.7848101265822784,0.0062,0.9938,0.0061999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
167,Industrial_Estate,126.58227848101266,ROOTSIFT,0.759493670886076,0.006,0.994,0.006,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
168,Industrial_Estate,126.58227848101266,ROOTSIFT,0.3670886075949367,0.0029,0.9971,0.0029,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
169,Industrial_Estate,126.58227848101266,ROOTSIFT,1.1139240506329111,0.0087999999999999,0.9912,0.0088,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
170,Industrial_Estate,126.58227848101266,ROOTSIFT,3.1012658227848102,0.0245,0.9755,0.0244999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
171,Industrial_Estate,126.58227848101266,ROOTSIFT,1.0379746835443038,0.0081999999999999,0.9918,0.0081999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
172,Industrial_Estate,126.58227848101266,ROOTSIFT,7.6455696202531644,0.0603999999999999,0.9396,0.0604,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
173,Industrial_Estate,126.58227848101266,ROOTSIFT,1.2658227848101269,0.01,0.99,0.01,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
174,Industrial_Estate,126.58227848101266,ROOTSIFT,0.3417721518987341,0.0026999999999999,0.9973,0.0027,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
175,Industrial_Estate,126.59493670886076,ROOTSIFT,1.1265822784810129,0.0088991100889911,0.991100889911009,0.008899110088991,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
176,Industrial_Estate,126.59493670886076,ROOTSIFT,1.3544303797468351,0.0106989301069893,0.9893010698930108,0.0106989301069893,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
177,Industrial_Estate,126.58227848101266,ROOTSIFT,0.4177215189873418,0.0033,0.9967,0.0032999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
178,Industrial_Estate,126.58227848101266,ROOTSIFT,2.367088607594937,0.0187,0.9813,0.0187,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
179,Industrial_Estate,126.60759493670886,ROOTSIFT,0.569620253164557,0.004499100179964,0.995500899820036,0.004499100179964,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
180,Industrial_Estate,126.58227848101266,ROOTSIFT,3.746835443037975,0.0295999999999999,0.9704,0.0296,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
181,Industrial_Estate,126.58227848101266,ROOTSIFT,0.4050632911392405,0.0031999999999999,0.9968,0.0031999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
182,Industrial_Estate,126.58227848101266,ROOTSIFT,1.7088607594936709,0.0135,0.9865,0.0135,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
183,Industrial_Estate,126.58227848101266,ROOTSIFT,6.189873417721519,0.0489,0.9511,0.0488999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
184,Industrial_Estate,126.58227848101266,ROOTSIFT,0.4556962025316455,0.0036,0.9964,0.0035999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
185,Industrial_Estate,126.58227848101266,ROOTSIFT,1.9746835443037976,0.0156,0.9844,0.0156,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
186,Industrial_Estate,126.58227848101266,ROOTSIFT,2.670886075949367,0.0211,0.9789,0.0211,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
187,Industrial_Estate,126.58227848101266,ROOTSIFT,0.5569620253164557,0.0043999999999999,0.9956,0.0043999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
188,Industrial_Estate,126.58227848101266,ROOTSIFT,1.7088607594936709,0.0135,0.9865,0.0135,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
189,Industrial_Estate,126.59493670886076,ROOTSIFT,10.886075949367088,0.085991400859914,0.914008599140086,0.0859914008599139,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
190,Industrial_Estate,126.58227848101266,ROOTSIFT,0.3670886075949367,0.0029,0.9971,0.0029,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
191,Industrial_Estate,126.58227848101266,ROOTSIFT,5.379746835443038,0.0425,0.9575,0.0425,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
192,Industrial_Estate,126.59493670886076,ROOTSIFT,3.1392405063291138,0.0247975202479752,0.9752024797520248,0.0247975202479752,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
193,Industrial_Estate,126.58227848101266,ROOTSIFT,2.088607594936709,0.0165,0.9835,0.0164999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
194,Industrial_Estate,126.58227848101266,ROOTSIFT,6.1265822784810124,0.0484,0.9516,0.0484,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
195,Industrial_Estate,126.59493670886076,ROOTSIFT,2.949367088607595,0.0232976702329767,0.9767023297670232,0.0232976702329767,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
196,Industrial_Estate,126.58227848101266,ROOTSIFT,3.278481012658228,0.0259,0.9741,0.0259,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
197,Industrial_Estate,126.59493670886076,ROOTSIFT,1.3417721518987342,0.0105989401059894,0.9894010598940106,0.0105989401059893,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
198,Industrial_Estate,126.58227848101266,ROOTSIFT,6.354430379746836,0.0502,0.9498,0.0501999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
199,Industrial_Estate,126.58227848101266,ROOTSIFT,0.4177215189873418,0.0033,0.9967,0.0032999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
200,Industrial_Estate,126.58227848101266,ROOTSIFT,0.1645569620253164,0.0013,0.9987,0.0012999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
201,Industrial_Estate,126.58227848101266,ROOTSIFT,2.949367088607595,0.0233,0.9767,0.0233,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
202,Industrial_Estate,126.58227848101266,ROOTSIFT,4.493670886075949,0.0355,0.9645,0.0354999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
203,Industrial_Estate,126.58227848101266,ROOTSIFT,0.1392405063291139,0.0010999999999999,0.9989,0.0010999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
204,Industrial_Estate,126.58227848101266,ROOTSIFT,2.2531645569620253,0.0178,0.9822,0.0177999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
205,Industrial_Estate,126.58227848101266,ROOTSIFT,1.0886075949367089,0.0086,0.9914,0.0085999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
206,Industrial_Estate,126.58227848101266,ROOTSIFT,1.759493670886076,0.0139,0.9861,0.0139,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
207,Industrial_Estate,126.59493670886076,ROOTSIFT,2.9240506329113924,0.0230976902309769,0.9769023097690231,0.0230976902309768,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
208,Industrial_Estate,126.58227848101266,ROOTSIFT,0.1518987341772152,0.0012,0.9988,0.0011999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
209,Industrial_Estate,126.58227848101266,ROOTSIFT,2.949367088607595,0.0233,0.9767,0.0233,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
210,Industrial_Estate,126.58227848101266,ROOTSIFT,0.3670886075949367,0.0029,0.9971,0.0029,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
211,Industrial_Estate,126.58227848101266,ROOTSIFT,0.6962025316455697,0.0055,0.9945,0.0054999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
212,Industrial_Estate,126.58227848101266,ROOTSIFT,2.3797468354430378,0.0187999999999999,0.9812,0.0188,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
213,Industrial_Estate,126.58227848101266,ROOTSIFT,0.6962025316455697,0.0055,0.9945,0.0054999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
214,Industrial_Estate,126.58227848101266,ROOTSIFT,1.835443037974684,0.0144999999999999,0.9855,0.0144999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
215,Industrial_Estate,126.58227848101266,ROOTSIFT,4.075949367088608,0.0322,0.9678,0.0322,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
216,Industrial_Estate,126.58227848101266,ROOTSIFT,3.1392405063291138,0.0248,0.9752,0.0248,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
217,Industrial_Estate,126.58227848101266,ROOTSIFT,10.40506329113924,0.0822,0.9178,0.0822,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
218,Industrial_Estate,126.58227848101266,ROOTSIFT,0.620253164556962,0.0049,0.9951,0.0048999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
219,Industrial_Estate,126.58227848101266,ROOTSIFT,0.379746835443038,0.003,0.997,0.003,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
220,Industrial_Estate,126.58227848101266,ROOTSIFT,0.569620253164557,0.0045,0.9955,0.0045,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
221,Industrial_Estate,126.58227848101266,ROOTSIFT,0.5443037974683544,0.0043,0.9957,0.0043,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
222,Industrial_Estate,126.58227848101266,ROOTSIFT,0.4810126582278481,0.0038,0.9962,0.0038,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
223,Industrial_Estate,126.58227848101266,ROOTSIFT,1.860759493670886,0.0146999999999999,0.9853,0.0146999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
224,Industrial_Estate,126.59493670886076,ROOTSIFT,0.9873417721518988,0.0077992200779922,0.9922007799220078,0.0077992200779921,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
225,Industrial_Estate,126.58227848101266,ROOTSIFT,0.5443037974683544,0.0043,0.9957,0.0043,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
226,Industrial_Estate,126.58227848101266,ROOTSIFT,1.835443037974684,0.0144999999999999,0.9855,0.0144999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
227,Industrial_Estate,126.59493670886076,ROOTSIFT,1.1012658227848102,0.0086991300869913,0.9913008699130088,0.0086991300869913,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
228,Industrial_Estate,126.58227848101266,ROOTSIFT,0.0759493670886076,0.0006,0.9994,0.0006,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
229,Industrial_Estate,126.58227848101266,ROOTSIFT,1.6075949367088609,0.0126999999999999,0.9873,0.0127,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
230,Industrial_Estate,126.58227848101266,ROOTSIFT,4.810126582278481,0.038,0.962,0.038,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
231,Industrial_Estate,126.58227848101266,ROOTSIFT,0.4556962025316455,0.0036,0.9964,0.0035999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
232,Industrial_Estate,126.58227848101266,ROOTSIFT,1.3037974683544304,0.0103,0.9897,0.0102999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
233,Industrial_Estate,126.58227848101266,ROOTSIFT,5.531645569620253,0.0436999999999999,0.9563,0.0436999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
234,Industrial_Estate,126.58227848101266,ROOTSIFT,0.8481012658227848,0.0066999999999999,0.9933,0.0067,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
235,Industrial_Estate,126.58227848101266,ROOTSIFT,3.0253164556962027,0.0239,0.9761,0.0238999999999999,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
236,Industrial_Estate,126.58227848101266,ROOTSIFT,3.189873417721519,0.0252,0.9748,0.0252,C,"ROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
237,Industrial_Estate,126.58227848101266,ROOTSIFT,0.2278481012658227,0.0018,0.9982,0.0018,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
238,Industrial_Estate,126.58227848101266,ROOTSIFT,0.6075949367088608,0.0048,0.9952,0.0048,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
239,Industrial_Estate,126.58227848101266,ROOTSIFT,1.9240506329113924,0.0152,0.9848,0.0151999999999999,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
240,Industrial_Estate,126.58227848101266,ROOTSIFT,0.4177215189873418,0.0033,0.9967,0.0032999999999999,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
241,Industrial_Estate,126.58227848101266,ROOTSIFT,0.8354430379746836,0.0066,0.9934,0.0066,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
242,Industrial_Estate,126.58227848101266,ROOTSIFT,1.3037974683544304,0.0103,0.9897,0.0102999999999999,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
243,Industrial_Estate,126.58227848101266,ROOTSIFT,1.6962025316455696,0.0133999999999999,0.9866,0.0133999999999999,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
244,Industrial_Estate,126.58227848101266,ROOTSIFT,0.4177215189873418,0.0033,0.9967,0.0032999999999999,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
245,Industrial_Estate,126.58227848101266,ROOTSIFT,0.6708860759493671,0.0053,0.9947,0.0052999999999999,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
246,Industrial_Estate,126.58227848101266,ROOTSIFT,0.4430379746835443,0.0034999999999999,0.9965,0.0035,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
247,Industrial_Estate,126.58227848101266,ROOTSIFT,0.430379746835443,0.0034,0.9966,0.0033999999999999,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
248,Industrial_Estate,126.58227848101266,ROOTSIFT,1.0632911392405062,0.0084,0.9916,0.0083999999999999,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
249,Industrial_Estate,126.58227848101266,ROOTSIFT,2.6582278481012658,0.0209999999999999,0.979,0.021,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
250,Industrial_Estate,126.58227848101266,ROOTSIFT,1.139240506329114,0.009,0.991,0.009,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
251,Industrial_Estate,126.58227848101266,ROOTSIFT,10.063291139240508,0.0795,0.9205,0.0795,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
252,Industrial_Estate,126.58227848101266,ROOTSIFT,1.2531645569620251,0.0098999999999999,0.9901,0.0098999999999999,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
253,Industrial_Estate,126.58227848101266,ROOTSIFT,0.620253164556962,0.0049,0.9951,0.0048999999999999,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
254,Industrial_Estate,126.59493670886076,ROOTSIFT,1.2784810126582278,0.0100989901009899,0.98990100989901,0.0100989901009899,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
255,Industrial_Estate,126.59493670886076,ROOTSIFT,1.620253164556962,0.0127987201279872,0.9872012798720128,0.0127987201279871,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
256,Industrial_Estate,126.58227848101266,ROOTSIFT,0.6455696202531646,0.0050999999999999,0.9949,0.0050999999999999,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
257,Industrial_Estate,126.58227848101266,ROOTSIFT,2.5316455696202533,0.02,0.98,0.02,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
258,Industrial_Estate,126.60759493670886,ROOTSIFT,0.810126582278481,0.0063987202559488,0.9936012797440512,0.0063987202559488,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
259,Industrial_Estate,126.58227848101266,ROOTSIFT,3.151898734177215,0.0249,0.9751,0.0248999999999999,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
260,Industrial_Estate,126.58227848101266,ROOTSIFT,0.6835443037974683,0.0053999999999999,0.9946,0.0053999999999999,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
261,Industrial_Estate,126.58227848101266,ROOTSIFT,1.0506329113924051,0.0083,0.9917,0.0082999999999999,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
262,Industrial_Estate,126.58227848101266,ROOTSIFT,6.2405063291139244,0.0493,0.9507,0.0493,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
263,Industrial_Estate,126.58227848101266,ROOTSIFT,1.3164556962025316,0.0104,0.9896,0.0104,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
264,Industrial_Estate,126.58227848101266,ROOTSIFT,2.0632911392405062,0.0163,0.9837,0.0162999999999999,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
265,Industrial_Estate,126.58227848101266,ROOTSIFT,2.6835443037974684,0.0212,0.9788,0.0212,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
266,Industrial_Estate,126.58227848101266,ROOTSIFT,0.7974683544303798,0.0063,0.9937,0.0062999999999999,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
267,Industrial_Estate,126.58227848101266,ROOTSIFT,0.5949367088607594,0.0046999999999999,0.9953,0.0047,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
268,Industrial_Estate,126.59493670886076,ROOTSIFT,10.974683544303796,0.0866913308669133,0.9133086691330866,0.0866913308669133,D,"ENHANCEROOTSIFT(nfeatures=10000, contrastThreshold =0.08, edgeThreshold=11)"
