,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score,ParameterName,Parameter
51,Industrial_Estate,75.9746835443038,ROOTSIFT,3.873417721518988,0.0509830056647784,0.9490169943352216,0.0509830056647784,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
52,Industrial_Estate,75.9746835443038,ROOTSIFT,0.2784810126582278,0.003665444851716,0.9963345551482838,0.0036654448517161,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
53,Industrial_Estate,75.9493670886076,ROOTSIFT,0.810126582278481,0.0106666666666666,0.9893333333333332,0.0106666666666666,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
54,Industrial_Estate,75.9493670886076,ROOTSIFT,1.0886075949367089,0.0143333333333333,0.9856666666666668,0.0143333333333333,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
55,Industrial_Estate,75.9493670886076,ROOTSIFT,0.4556962025316455,0.0059999999999999,0.994,0.0059999999999999,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
56,Industrial_Estate,75.9493670886076,ROOTSIFT,6.227848101265823,0.082,0.918,0.0819999999999999,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
57,Industrial_Estate,75.9620253164557,ROOTSIFT,4.772151898734177,0.0628228628561906,0.9371771371438092,0.0628228628561906,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
58,Industrial_Estate,75.9493670886076,ROOTSIFT,5.063291139240507,0.0666666666666666,0.9333333333333332,0.0666666666666666,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
59,Industrial_Estate,75.9493670886076,ROOTSIFT,8.60759493670886,0.1133333333333333,0.8866666666666666,0.1133333333333333,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
60,Industrial_Estate,75.9620253164557,ROOTSIFT,1.3544303797468351,0.0178303616063989,0.9821696383936012,0.0178303616063988,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
61,Industrial_Estate,75.9493670886076,ROOTSIFT,1.2025316455696202,0.0158333333333333,0.9841666666666666,0.0158333333333333,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
62,Industrial_Estate,75.9493670886076,ROOTSIFT,0.3670886075949367,0.0048333333333333,0.9951666666666666,0.0048333333333333,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
63,Industrial_Estate,75.9493670886076,ROOTSIFT,0.620253164556962,0.0081666666666666,0.9918333333333336,0.0081666666666666,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
64,Industrial_Estate,75.9493670886076,ROOTSIFT,1.0,0.0131666666666666,0.9868333333333332,0.0131666666666666,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
65,Industrial_Estate,75.9493670886076,ROOTSIFT,1.3924050632911391,0.0183333333333333,0.9816666666666668,0.0183333333333333,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
66,Industrial_Estate,75.9493670886076,ROOTSIFT,0.7215189873417721,0.0094999999999999,0.9905,0.0094999999999999,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
67,Industrial_Estate,75.9746835443038,ROOTSIFT,0.9367088607594936,0.0123292235921359,0.987670776407864,0.0123292235921359,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
68,Industrial_Estate,75.9493670886076,ROOTSIFT,3.4683544303797467,0.0456666666666666,0.9543333333333334,0.0456666666666666,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
69,Industrial_Estate,75.9620253164557,ROOTSIFT,2.354430379746836,0.0309948341943009,0.9690051658056992,0.0309948341943009,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
70,Industrial_Estate,75.9493670886076,ROOTSIFT,0.0759493670886076,0.001,0.999,0.001,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
71,Industrial_Estate,75.9493670886076,ROOTSIFT,6.075949367088608,0.08,0.92,0.08,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
72,Industrial_Estate,75.9493670886076,ROOTSIFT,2.9873417721518987,0.0393333333333333,0.9606666666666668,0.0393333333333332,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
73,Industrial_Estate,75.9493670886076,ROOTSIFT,2.0126582278481013,0.0265,0.9735,0.0265,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
74,Industrial_Estate,75.9493670886076,ROOTSIFT,1.620253164556962,0.0213333333333333,0.9786666666666668,0.0213333333333332,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
75,Industrial_Estate,75.9493670886076,ROOTSIFT,5.215189873417722,0.0686666666666666,0.9313333333333332,0.0686666666666667,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
76,Industrial_Estate,75.9493670886076,ROOTSIFT,1.962025316455696,0.0258333333333333,0.9741666666666668,0.0258333333333332,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
77,Industrial_Estate,75.9620253164557,ROOTSIFT,4.417721518987341,0.0581569738376937,0.9418430261623064,0.0581569738376936,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
78,Industrial_Estate,75.9493670886076,ROOTSIFT,4.075949367088608,0.0536666666666666,0.9463333333333332,0.0536666666666667,A,"ROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
79,Industrial_Estate,75.9493670886076,ROOTSIFT,0.2531645569620253,0.0033333333333333,0.9966666666666668,0.0033333333333333,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
80,Industrial_Estate,75.9620253164557,ROOTSIFT,0.4810126582278481,0.0063322779536743,0.9936677220463256,0.0063322779536744,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
81,Industrial_Estate,75.9493670886076,ROOTSIFT,3.367088607594937,0.0443333333333333,0.9556666666666668,0.0443333333333333,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
82,Industrial_Estate,75.9620253164557,ROOTSIFT,1.5443037974683544,0.0203299450091651,0.9796700549908348,0.0203299450091651,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
83,Industrial_Estate,75.9493670886076,ROOTSIFT,0.3164556962025316,0.0041666666666666,0.9958333333333332,0.0041666666666667,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
84,Industrial_Estate,75.9493670886076,ROOTSIFT,1.9367088607594936,0.0255,0.9745,0.0254999999999999,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
85,Industrial_Estate,75.9493670886076,ROOTSIFT,0.6329113924050633,0.0083333333333333,0.9916666666666668,0.0083333333333333,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
86,Industrial_Estate,75.9493670886076,ROOTSIFT,0.3291139240506329,0.0043333333333333,0.9956666666666668,0.0043333333333333,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
87,Industrial_Estate,75.9493670886076,ROOTSIFT,0.5189873417721519,0.0068333333333333,0.9931666666666668,0.0068333333333332,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
88,Industrial_Estate,75.9493670886076,ROOTSIFT,0.5822784810126582,0.0076666666666666,0.9923333333333332,0.0076666666666666,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
89,Industrial_Estate,75.9493670886076,ROOTSIFT,0.379746835443038,0.005,0.995,0.005,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
90,Industrial_Estate,75.9493670886076,ROOTSIFT,3.607594936708861,0.0475,0.9525,0.0475,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
91,Industrial_Estate,75.9493670886076,ROOTSIFT,4.455696202531645,0.0586666666666666,0.9413333333333334,0.0586666666666666,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
92,Industrial_Estate,75.9493670886076,ROOTSIFT,1.2531645569620251,0.0164999999999999,0.9835,0.0164999999999999,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
93,Industrial_Estate,75.9493670886076,ROOTSIFT,1.1518987341772151,0.0151666666666666,0.9848333333333334,0.0151666666666666,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
94,Industrial_Estate,75.9493670886076,ROOTSIFT,0.7215189873417721,0.0094999999999999,0.9905,0.0094999999999999,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
95,Industrial_Estate,75.9493670886076,ROOTSIFT,2.1012658227848102,0.0276666666666666,0.9723333333333334,0.0276666666666666,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
96,Industrial_Estate,75.9493670886076,ROOTSIFT,2.2531645569620253,0.0296666666666666,0.9703333333333334,0.0296666666666666,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
97,Industrial_Estate,75.9493670886076,ROOTSIFT,1.1772151898734178,0.0155,0.9845,0.0155,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
98,Industrial_Estate,75.9493670886076,ROOTSIFT,0.5949367088607594,0.0078333333333333,0.9921666666666666,0.0078333333333333,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
99,Industrial_Estate,75.9493670886076,ROOTSIFT,0.6835443037974683,0.009,0.991,0.0089999999999999,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
100,Industrial_Estate,75.9493670886076,ROOTSIFT,0.8227848101265823,0.0108333333333333,0.9891666666666667,0.0108333333333332,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
101,Industrial_Estate,75.9493670886076,ROOTSIFT,3.974683544303797,0.0523333333333333,0.9476666666666668,0.0523333333333333,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
102,Industrial_Estate,75.9493670886076,ROOTSIFT,0.9493670886075948,0.0124999999999999,0.9875,0.0125,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
103,Industrial_Estate,75.9493670886076,ROOTSIFT,3.848101265822785,0.0506666666666666,0.9493333333333333,0.0506666666666667,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
104,Industrial_Estate,75.9493670886076,ROOTSIFT,2.59493670886076,0.0341666666666666,0.9658333333333332,0.0341666666666666,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
105,Industrial_Estate,75.9493670886076,ROOTSIFT,2.2025316455696204,0.029,0.971,0.029,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
106,Industrial_Estate,75.9493670886076,ROOTSIFT,1.7088607594936709,0.0225,0.9775,0.0225,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
107,Industrial_Estate,75.9620253164557,ROOTSIFT,4.772151898734177,0.0628228628561906,0.9371771371438092,0.0628228628561906,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
108,Industrial_Estate,75.9493670886076,ROOTSIFT,1.139240506329114,0.015,0.985,0.015,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
109,Industrial_Estate,75.9493670886076,ROOTSIFT,2.5063291139240507,0.0329999999999999,0.967,0.033,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
110,Industrial_Estate,75.9493670886076,ROOTSIFT,10.582278481012658,0.1393333333333333,0.8606666666666668,0.1393333333333332,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
111,Industrial_Estate,75.9493670886076,ROOTSIFT,0.620253164556962,0.0081666666666666,0.9918333333333336,0.0081666666666666,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
112,Industrial_Estate,75.9493670886076,ROOTSIFT,3.632911392405063,0.0478333333333333,0.9521666666666668,0.0478333333333333,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
113,Industrial_Estate,75.9493670886076,ROOTSIFT,3.2025316455696204,0.0421666666666666,0.9578333333333332,0.0421666666666666,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
114,Industrial_Estate,75.9493670886076,ROOTSIFT,3.0632911392405062,0.0403333333333333,0.9596666666666668,0.0403333333333333,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
115,Industrial_Estate,75.9493670886076,ROOTSIFT,4.1265822784810124,0.0543333333333333,0.9456666666666668,0.0543333333333333,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
116,Industrial_Estate,75.9493670886076,ROOTSIFT,3.924050632911392,0.0516666666666666,0.9483333333333334,0.0516666666666666,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
117,Industrial_Estate,75.9493670886076,ROOTSIFT,4.329113924050633,0.0569999999999999,0.943,0.0569999999999999,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
118,Industrial_Estate,75.9493670886076,ROOTSIFT,3.050632911392405,0.0401666666666666,0.9598333333333334,0.0401666666666666,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
119,Industrial_Estate,75.9493670886076,ROOTSIFT,1.3670886075949369,0.018,0.982,0.018,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
120,Industrial_Estate,75.9493670886076,ROOTSIFT,0.2911392405063291,0.0038333333333333,0.9961666666666668,0.0038333333333332,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
121,Industrial_Estate,75.9493670886076,ROOTSIFT,0.1012658227848101,0.0013333333333333,0.9986666666666668,0.0013333333333333,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
122,Industrial_Estate,75.9493670886076,ROOTSIFT,3.911392405063291,0.0515,0.9485,0.0515,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
123,Industrial_Estate,75.9493670886076,ROOTSIFT,4.860759493670886,0.064,0.936,0.0639999999999999,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
124,Industrial_Estate,75.9493670886076,ROOTSIFT,0.4683544303797468,0.0061666666666666,0.9938333333333332,0.0061666666666666,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
125,Industrial_Estate,75.9493670886076,ROOTSIFT,2.848101265822785,0.0375,0.9625,0.0375,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
126,Industrial_Estate,75.9493670886076,ROOTSIFT,1.8987341772151896,0.0249999999999999,0.975,0.025,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
127,Industrial_Estate,75.9493670886076,ROOTSIFT,4.075949367088608,0.0536666666666666,0.9463333333333332,0.0536666666666667,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
128,Industrial_Estate,75.9493670886076,ROOTSIFT,3.2151898734177213,0.0423333333333333,0.9576666666666666,0.0423333333333333,B,"ENHANCEROOTSIFT(nfeatures=6000, contrastThreshold =0.06, edgeThreshold=6)"
