,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score
0,Industrial_Estate,104.85714285714286,SUPERPOINT,1.5918367346938775,0.01518100428182172,0.9848189957181783,0.015181004281821698
1,Industrial_Estate,95.89795918367346,SUPERPOINT,2.9183673469387754,0.030432006809959566,0.9695679931900404,0.030432006809959587
2,Industrial_Estate,97.51020408163265,SUPERPOINT,1.9795918367346939,0.02030138133110088,0.9796986186688991,0.020301381331100907
3,Industrial_Estate,95.89795918367346,SUPERPOINT,1.1428571428571428,0.011917429240263885,0.9880825707597362,0.011917429240263865
4,Industrial_Estate,95.3265306122449,SUPERPOINT,10.387755102040817,0.1089702419182188,0.8910297580817812,0.1089702419182188
5,Industrial_Estate,103.91836734693878,SUPERPOINT,7.877551020408164,0.0758051846032993,0.9241948153967007,0.07580518460329931
6,Industrial_Estate,114.85714285714286,SUPERPOINT,5.63265306122449,0.04904051172707889,0.9509594882729211,0.0490405117270789
7,Industrial_Estate,101.77551020408163,SUPERPOINT,6.63265306122449,0.0651694405454181,0.9348305594545819,0.06516944054541808
8,Industrial_Estate,111.75510204081633,SUPERPOINT,4.0,0.03579254930606282,0.9642074506939372,0.03579254930606281
9,Industrial_Estate,105.26530612244898,SUPERPOINT,3.326530612244898,0.0316013958898798,0.9683986041101202,0.03160139588987978
10,Industrial_Estate,77.6734693877551,SUPERPOINT,2.2653061224489797,0.029164477141355755,0.9708355228586443,0.02916447714135574
11,Industrial_Estate,66.57142857142857,SUPERPOINT,4.612244897959184,0.06928264868179032,0.9307173513182097,0.06928264868179033
12,Industrial_Estate,74.75510204081633,SUPERPOINT,3.4693877551020407,0.04641004641004641,0.9535899535899535,0.04641004641004647
13,Industrial_Estate,80.24489795918367,SUPERPOINT,0.14285714285714285,0.0017802644964394708,0.9982197355035606,0.001780264496439446
14,Industrial_Estate,83.46938775510205,SUPERPOINT,0.8367346938775511,0.010024449877750611,0.9899755501222495,0.01002444987775057
15,Industrial_Estate,99.38775510204081,SUPERPOINT,4.816326530612245,0.048459958932238194,0.9515400410677618,0.048459958932238194
16,Industrial_Estate,107.93877551020408,SUPERPOINT,0.10204081632653061,0.0009453582907922103,0.9990546417092078,0.0009453582907922206
17,Industrial_Estate,127.12244897959184,SUPERPOINT,0.10204081632653061,0.0008026970621287527,0.9991973029378712,0.0008026970621287591
18,Industrial_Estate,126.83673469387755,SUPERPOINT,1.2448979591836735,0.009814963797264683,0.9901850362027353,0.009814963797264669
19,Industrial_Estate,80.08163265306122,SUPERPOINT,1.0,0.012487257900101937,0.987512742099898,0.012487257900101951
20,Industrial_Estate,84.0,SUPERPOINT,0.5306122448979592,0.0063168124392614195,0.9936831875607387,0.006316812439261358
21,Industrial_Estate,94.81632653061224,SUPERPOINT,4.714285714285714,0.04972018941024538,0.9502798105897546,0.04972018941024537
22,Industrial_Estate,106.0,SUPERPOINT,2.8979591836734695,0.027339237581825184,0.9726607624181749,0.027339237581825142
23,Industrial_Estate,106.48979591836735,SUPERPOINT,1.7142857142857142,0.01609812188577999,0.98390187811422,0.01609812188577998
24,Industrial_Estate,110.38775510204081,SUPERPOINT,3.5306122448979593,0.031983730819005365,0.9680162691809947,0.03198373081900533
25,Industrial_Estate,85.63265306122449,SUPERPOINT,2.4693877551020407,0.028836987607244995,0.9711630123927549,0.02883698760724503
26,Industrial_Estate,80.04081632653062,SUPERPOINT,0.32653061224489793,0.0040795512493625695,0.9959204487506375,0.004079551249362557
