,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score
0,Industrial_Estate,2.1399416909620994,SUPERPOINT,5.3061224489795915,2.479564032697547,-1.4795640326975472,2.479564032697547
1,Industrial_Estate,1.9571012078300707,SUPERPOINT,6.326530612244898,3.2326026814215796,-2.232602681421579,3.232602681421579
2,Industrial_Estate,1.9900041649312785,SUPERPOINT,3.5918367346938775,1.8049393051485978,-0.8049393051485978,1.8049393051485978
3,Industrial_Estate,1.9571012078300707,SUPERPOINT,3.3877551020408165,1.7310065971483297,-0.7310065971483296,1.7310065971483297
4,Industrial_Estate,1.9454394002498958,SUPERPOINT,2.204081632653061,1.1329479768786126,-0.13294797687861265,1.1329479768786126
5,Industrial_Estate,2.1207830070803833,SUPERPOINT,4.63265306122449,2.184406912804399,-1.184406912804399,2.184406912804399
6,Industrial_Estate,2.3440233236151604,SUPERPOINT,3.7551020408163267,1.6019900497512438,-0.6019900497512438,1.6019900497512438
7,Industrial_Estate,2.077051228654727,SUPERPOINT,0.14285714285714285,0.06877882494485663,0.9312211750551433,0.06877882494485664
8,Industrial_Estate,2.280716368179925,SUPERPOINT,0.8367346938775511,0.3668736303871439,0.6331263696128561,0.3668736303871439
9,Industrial_Estate,2.148271553519367,SUPERPOINT,4.979591836734694,2.3179526948429623,-1.3179526948429623,2.3179526948429623
10,Industrial_Estate,1.5851728446480633,SUPERPOINT,0.10204081632653061,0.06437204414083027,0.9356279558591697,0.0643720441408303
11,Industrial_Estate,1.358600583090379,SUPERPOINT,0.10204081632653061,0.07510729613733906,0.9248927038626609,0.07510729613733909
12,Industrial_Estate,1.5256143273635985,SUPERPOINT,1.183673469387755,0.7758667758667759,0.22413322413322415,0.7758667758667759
13,Industrial_Estate,1.6376509787588505,SUPERPOINT,0.9387755102040817,0.5732451678535097,0.4267548321464903,0.5732451678535097
14,Industrial_Estate,1.7034568929612663,SUPERPOINT,0.5714285714285714,0.33545232273838627,0.6645476772616138,0.33545232273838627
15,Industrial_Estate,2.0283215326947106,SUPERPOINT,4.959183673469388,2.444969199178645,-1.4449691991786449,2.444969199178645
16,Industrial_Estate,2.2028321532694712,SUPERPOINT,2.938775510204082,1.334089619965967,-0.33408961996596703,1.334089619965967
17,Industrial_Estate,2.594335693461058,SUPERPOINT,1.4489795918367347,0.5585166158291861,0.44148338417081395,0.5585166158291861
18,Industrial_Estate,2.5885047896709703,SUPERPOINT,3.4081632653061225,1.3166532582461787,-0.3166532582461787,1.3166532582461787
19,Industrial_Estate,1.6343190337359432,SUPERPOINT,2.3469387755102042,1.436034658511723,-0.43603465851172296,1.4360346585117227
20,Industrial_Estate,1.7142857142857142,SUPERPOINT,0.12244897959183673,0.07142857142857142,0.9285714285714286,0.07142857142857141
21,Industrial_Estate,1.9350270720533111,SUPERPOINT,2.8979591836734695,1.4976323719328455,-0.4976323719328455,1.4976323719328455
22,Industrial_Estate,2.163265306122449,SUPERPOINT,0.14285714285714285,0.06603773584905659,0.9339622641509434,0.06603773584905659
23,Industrial_Estate,2.1732611411911704,SUPERPOINT,6.408163265306122,2.948639325412035,-1.9486393254120347,2.948639325412034
24,Industrial_Estate,2.252811328613078,SUPERPOINT,2.4489795918367347,1.0870770937326677,-0.08707709373266775,1.0870770937326677
25,Industrial_Estate,1.7476051645147854,SUPERPOINT,0.673469387755102,0.3853670162059104,0.6146329837940896,0.38536701620591035
26,Industrial_Estate,1.6334860474802166,SUPERPOINT,6.857142857142857,4.197858235594084,-3.1978582355940843,4.197858235594084
27,Industrial_Estate,2.3619325281132864,SUPERPOINT,7.26530612244898,3.0760007053429725,-2.076000705342973,3.076000705342972
28,Industrial_Estate,2.6942940441482714,SUPERPOINT,0.5510204081632653,0.204513835214098,0.7954861647859021,0.20451383521409797
29,Industrial_Estate,2.239900041649313,SUPERPOINT,0.8775510204081632,0.3917813313499442,0.6082186686500559,0.39178133134994414
30,Industrial_Estate,1.9341940857975841,SUPERPOINT,0.2857142857142857,0.14771748492678727,0.8522825150732127,0.14771748492678727
31,Industrial_Estate,2.032069970845481,SUPERPOINT,10.081632653061224,4.961262553802009,-3.961262553802009,4.961262553802009
32,Industrial_Estate,1.7667638483965014,SUPERPOINT,3.020408163265306,1.7095709570957096,-0.7095709570957096,1.7095709570957098
33,Industrial_Estate,1.1886713869221157,SUPERPOINT,0.5306122448979592,0.4463910301331465,0.5536089698668535,0.4463910301331465
34,Industrial_Estate,1.0258225739275302,SUPERPOINT,0.5714285714285714,0.5570442549736094,0.4429557450263906,0.5570442549736094
35,Industrial_Estate,1.0120783007080383,SUPERPOINT,3.4081632653061225,3.3674897119341565,-2.3674897119341565,3.3674897119341565
36,Industrial_Estate,2.0774677217825905,SUPERPOINT,2.9183673469387754,1.4047714514835605,-0.40477145148356053,1.4047714514835605
37,Industrial_Estate,2.5830903790087465,SUPERPOINT,0.10204081632653061,0.039503386004514675,0.9604966139954854,0.03950338600451466
38,Industrial_Estate,2.084131611828405,SUPERPOINT,4.387755102040816,2.105315747402078,-1.105315747402078,2.105315747402078
39,Industrial_Estate,1.9350270720533111,SUPERPOINT,3.795918367346939,1.9616874730951357,-0.9616874730951357,1.9616874730951357
40,Industrial_Estate,1.3161182840483132,SUPERPOINT,2.7142857142857144,2.062341772151899,-1.0623417721518988,2.062341772151899
41,Industrial_Estate,1.2719700124947937,SUPERPOINT,3.7755102040816326,2.9682383759004587,-1.9682383759004587,2.9682383759004587
