,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score
0,Industrial_Estate,81.8125,SUPERPOINT,0.4107142857142857,0.005020189894139474,0.9949798101058605,0.005020189894139511
1,Industrial_Estate,74.79464285714286,SUPERPOINT,0.49107142857142855,0.006565596275516294,0.9934344037244837,0.006565596275516316
2,Industrial_Estate,84.47321428571429,SUPERPOINT,0.3482142857142857,0.004122185815452911,0.995877814184547,0.004122185815452948
3,Industrial_Estate,98.58928571428571,SUPERPOINT,0.26785714285714285,0.0027168991124796233,0.9972831008875204,0.0027168991124796277
4,Industrial_Estate,91.55357142857143,SUPERPOINT,1.8660714285714286,0.020382289838111956,0.979617710161888,0.020382289838111963
5,Industrial_Estate,81.69642857142857,SUPERPOINT,2.0,0.02448087431693989,0.9755191256830601,0.024480874316939898
6,Industrial_Estate,75.52678571428571,SUPERPOINT,0.7232142857142857,0.009575599952713088,0.9904244000472868,0.009575599952713133
7,Industrial_Estate,71.25892857142857,SUPERPOINT,0.9732142857142857,0.013657436411477259,0.9863425635885227,0.01365743641147729
8,Industrial_Estate,76.01785714285714,SUPERPOINT,0.4642857142857143,0.00610758750293634,0.9938924124970637,0.006107587502936308
9,Industrial_Estate,73.9375,SUPERPOINT,0.5089285714285714,0.006883226663446443,0.9931167733365536,0.006883226663446436
10,Industrial_Estate,71.74107142857143,SUPERPOINT,0.2857142857142857,0.003982576228998133,0.9960174237710018,0.003982576228998179
11,Industrial_Estate,77.44642857142857,SUPERPOINT,1.0446428571428572,0.01348858658058566,0.9865114134194143,0.013488586580585687
12,Industrial_Estate,83.67857142857143,SUPERPOINT,0.5892857142857143,0.007042253521126761,0.9929577464788734,0.0070422535211267
13,Industrial_Estate,77.16964285714286,SUPERPOINT,0.32142857142857145,0.004165220409580007,0.99583477959042,0.004165220409580007
14,Industrial_Estate,83.74107142857143,SUPERPOINT,0.39285714285714285,0.004691331698475317,0.9953086683015248,0.00469133169847528
15,Industrial_Estate,80.3125,SUPERPOINT,1.0892857142857142,0.013563090605892161,0.9864369093941079,0.013563090605892137
16,Industrial_Estate,59.723214285714285,SUPERPOINT,0.044642857142857144,0.0007474958887726118,0.9992525041112275,0.0007474958887725771
17,Industrial_Estate,52.964285714285715,SUPERPOINT,0.044642857142857144,0.0008428860418071476,0.999157113958193,0.0008428860418070962
18,Industrial_Estate,54.1875,SUPERPOINT,0.22321428571428573,0.004119294776734224,0.9958807052232658,0.0041192947767342255
19,Industrial_Estate,61.464285714285715,SUPERPOINT,0.26785714285714285,0.004357931435212086,0.9956420685647879,0.004357931435212106
20,Industrial_Estate,59.6875,SUPERPOINT,0.29464285714285715,0.00493642483171279,0.9950635751682873,0.004936424831712769
21,Industrial_Estate,73.13392857142857,SUPERPOINT,1.2232142857142858,0.016725674520815532,0.9832743254791844,0.016725674520815585
22,Industrial_Estate,78.72321428571429,SUPERPOINT,0.8571428571428571,0.0108880571623001,0.9891119428376999,0.010888057162300112
23,Industrial_Estate,87.02678571428571,SUPERPOINT,0.25892857142857145,0.002975274443418488,0.9970247255565815,0.002975274443418493
