,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score
0,Industrial_Estate,81.8125,SUPERPOINT,0.32142857142857145,0.0039288442649787194,0.9960711557350213,0.003928844264978733
1,Industrial_Estate,74.79464285714286,SUPERPOINT,0.6696428571428571,0.008953085830249492,0.9910469141697504,0.008953085830249527
2,Industrial_Estate,84.47321428571429,SUPERPOINT,0.3392857142857143,0.004016488743261812,0.9959835112567382,0.004016488743261791
3,Industrial_Estate,98.58928571428571,SUPERPOINT,0.29464285714285715,0.0029885890237275857,0.9970114109762723,0.002988589023727629
4,Industrial_Estate,91.55357142857143,SUPERPOINT,2.142857142857143,0.023405500292568753,0.9765944997074313,0.023405500292568732
5,Industrial_Estate,81.69642857142857,SUPERPOINT,2.0,0.02448087431693989,0.9755191256830601,0.024480874316939898
6,Industrial_Estate,75.52678571428571,SUPERPOINT,1.0982142857142858,0.014540725854119875,0.9854592741458801,0.014540725854119895
7,Industrial_Estate,71.25892857142857,SUPERPOINT,1.6071428571428572,0.02255356471620098,0.9774464352837989,0.022553564716201024
8,Industrial_Estate,76.01785714285714,SUPERPOINT,0.7589285714285714,0.009983556495184401,0.9900164435048157,0.009983556495184372
9,Industrial_Estate,73.9375,SUPERPOINT,0.7767857142857143,0.010505977538944573,0.9894940224610556,0.010505977538944508
10,Industrial_Estate,71.74107142857143,SUPERPOINT,0.45535714285714285,0.006347230864965774,0.9936527691350343,0.006347230864965732
11,Industrial_Estate,77.44642857142857,SUPERPOINT,1.2767857142857142,0.016486050265160247,0.9835139497348399,0.016486050265160198
12,Industrial_Estate,83.67857142857143,SUPERPOINT,0.7678571428571429,0.00917626973965002,0.99082373026035,0.00917626973965002
13,Industrial_Estate,77.16964285714286,SUPERPOINT,0.30357142857142855,0.00393381927571445,0.9960661807242855,0.003933819275714454
14,Industrial_Estate,83.74107142857143,SUPERPOINT,0.4017857142857143,0.004797952873440666,0.9952020471265594,0.004797952873440657
15,Industrial_Estate,80.3125,SUPERPOINT,1.1517857142857142,0.01434130072262368,0.9856586992773764,0.014341300722623655
16,Industrial_Estate,59.723214285714285,SUPERPOINT,0.044642857142857144,0.0007474958887726118,0.9992525041112275,0.0007474958887725771
17,Industrial_Estate,52.964285714285715,SUPERPOINT,0.044642857142857144,0.0008428860418071476,0.999157113958193,0.0008428860418070962
18,Industrial_Estate,54.1875,SUPERPOINT,0.23214285714285715,0.004284066567803592,0.9957159334321964,0.0042840665678035746
19,Industrial_Estate,61.464285714285715,SUPERPOINT,0.22321428571428573,0.003631609529343405,0.9963683904706566,0.003631609529343394
20,Industrial_Estate,59.6875,SUPERPOINT,0.25892857142857145,0.004338070306656694,0.9956619296933433,0.004338070306656683
21,Industrial_Estate,73.13392857142857,SUPERPOINT,1.1875,0.016237333658893908,0.9837626663411061,0.016237333658893908
22,Industrial_Estate,78.72321428571429,SUPERPOINT,0.9196428571428571,0.01168197799705115,0.9883180220029488,0.01168197799705116
23,Industrial_Estate,87.02678571428571,SUPERPOINT,0.39285714285714285,0.004514209500359085,0.9954857904996409,0.004514209500359081
24,Industrial_Estate,89.88392857142857,SUPERPOINT,0.8571428571428571,0.009536108075891527,0.9904638919241084,0.009536108075891543
25,Industrial_Estate,59.74107142857143,SUPERPOINT,0.49107142857142855,0.008219997010910177,0.9917800029890897,0.008219997010910215
26,Industrial_Estate,80.66964285714286,SUPERPOINT,0.14285714285714285,0.0017708909795240728,0.998229109020476,0.0017708909795240298
27,Industrial_Estate,73.70535714285714,SUPERPOINT,0.8125,0.011023622047244094,0.988976377952756,0.011023622047244074
28,Industrial_Estate,77.25892857142857,SUPERPOINT,0.05357142857142857,0.0006934011325551831,0.9993065988674448,0.000693401132555205
29,Industrial_Estate,77.36607142857143,SUPERPOINT,1.2678571428571428,0.016387766878245814,0.9836122331217543,0.01638776687824577
30,Industrial_Estate,78.8125,SUPERPOINT,0.5446428571428571,0.006910615158037838,0.9930893848419621,0.0069106151580378816
31,Industrial_Estate,63.982142857142854,SUPERPOINT,1.6071428571428572,0.025118615685180017,0.9748813843148201,0.02511861568517997
32,Industrial_Estate,67.6875,SUPERPOINT,1.4910714285714286,0.02202875610077826,0.9779712438992217,0.02202875610077826
33,Industrial_Estate,81.42857142857143,SUPERPOINT,1.5982142857142858,0.019627192982456142,0.9803728070175438,0.019627192982456163
34,Industrial_Estate,97.07142857142857,SUPERPOINT,0.2857142857142857,0.0029433406916850625,0.9970566593083149,0.002943340691685088
35,Industrial_Estate,83.13392857142857,SUPERPOINT,0.45535714285714285,0.005477392331650736,0.9945226076683493,0.005477392331650706
36,Industrial_Estate,68.58035714285714,SUPERPOINT,0.15178571428571427,0.0022132534826194506,0.9977867465173806,0.002213253482619405
37,Industrial_Estate,69.88392857142857,SUPERPOINT,2.0535714285714284,0.02938546058515395,0.970614539414846,0.02938546058515398
38,Industrial_Estate,65.33035714285714,SUPERPOINT,0.7142857142857143,0.010933442667760012,0.98906655733224,0.010933442667759993
39,Industrial_Estate,47.857142857142854,SUPERPOINT,0.32142857142857145,0.006716417910447762,0.9932835820895523,0.006716417910447756
40,Industrial_Estate,42.625,SUPERPOINT,0.22321428571428573,0.005236698785085882,0.9947633012149142,0.005236698785085848
41,Industrial_Estate,38.526785714285715,SUPERPOINT,0.8839285714285714,0.02294322132097335,0.9770567786790267,0.022943221320973307
42,Industrial_Estate,76.48214285714286,SUPERPOINT,0.7678571428571429,0.010039691804809714,0.9899603081951903,0.010039691804809696
43,Industrial_Estate,91.5625,SUPERPOINT,0.07142857142857142,0.000780107264748903,0.9992198927352511,0.0007801072647488835
44,Industrial_Estate,82.3125,SUPERPOINT,0.9196428571428571,0.011172578370756046,0.9888274216292439,0.011172578370756091
45,Industrial_Estate,70.48214285714286,SUPERPOINT,0.8392857142857143,0.011907778059285532,0.9880922219407146,0.011907778059285489
46,Industrial_Estate,48.82142857142857,SUPERPOINT,0.6607142857142857,0.013533284564740308,0.9864667154352598,0.01353328456474027
47,Industrial_Estate,49.017857142857146,SUPERPOINT,1.0535714285714286,0.021493624772313296,0.9785063752276867,0.021493624772313303
48,Industrial_Estate,51.767857142857146,SUPERPOINT,0.9196428571428571,0.017764746464298032,0.9822352535357021,0.017764746464297983
49,Industrial_Estate,83.46428571428571,SUPERPOINT,2.294642857142857,0.02749251176722294,0.972507488232777,0.027492511767222973
50,Industrial_Estate,71.625,SUPERPOINT,1.0,0.013961605584642234,0.9860383944153578,0.013961605584642225
51,Industrial_Estate,63.25892857142857,SUPERPOINT,0.19642857142857142,0.00310515172900494,0.9968948482709951,0.00310515172900494
52,Industrial_Estate,64.55357142857143,SUPERPOINT,0.625,0.009681881051175657,0.9903181189488244,0.00968188105117564
53,Industrial_Estate,71.94642857142857,SUPERPOINT,1.9375,0.02692975924547034,0.9730702407545296,0.026929759245470353
54,Industrial_Estate,63.19642857142857,SUPERPOINT,0.39285714285714285,0.006216445323537723,0.9937835546764622,0.006216445323537773
55,Industrial_Estate,64.69642857142857,SUPERPOINT,1.0267857142857142,0.01587082528291471,0.9841291747170853,0.015870825282914718
56,Industrial_Estate,64.04464285714286,SUPERPOINT,0.4107142857142857,0.006412937404154467,0.9935870625958455,0.006412937404154481
57,Industrial_Estate,74.79464285714286,SUPERPOINT,0.6964285714285714,0.009311209263459472,0.9906887907365406,0.009311209263459441
58,Industrial_Estate,84.47321428571429,SUPERPOINT,0.39285714285714285,0.004650671176408413,0.9953493288235916,0.004650671176408398
59,Industrial_Estate,98.58928571428571,SUPERPOINT,0.26785714285714285,0.0027168991124796233,0.9972831008875204,0.0027168991124796277
60,Industrial_Estate,91.55357142857143,SUPERPOINT,2.2857142857142856,0.024965866978740002,0.97503413302126,0.02496586697874002
61,Industrial_Estate,81.69642857142857,SUPERPOINT,2.0357142857142856,0.024918032786885244,0.9750819672131147,0.02491803278688528
62,Industrial_Estate,75.52678571428571,SUPERPOINT,1.1071428571428572,0.014658943137486703,0.9853410568625133,0.014658943137486714
