,Dataset,Number of Keypoints,Detector/Descriptor
75,Industrial_Estate,907.991150442478,SURF
76,Industrial_Estate,761.8849557522124,SURF
77,Industrial_Estate,695.8230088495575,SURF
78,Industrial_Estate,676.6283185840707,SURF
79,Industrial_Estate,453.71681415929197,SURF
80,Industrial_Estate,259.95575221238937,SURF
81,Industrial_Estate,44.13274336283186,SURF
82,Industrial_Estate,107.39823008849558,SURF
83,Industrial_Estate,133.72566371681415,SURF
84,Industrial_Estate,113.22123893805308,SURF
85,Industrial_Estate,71.29203539823007,SURF
86,Industrial_Estate,47.345132743362825,SURF
87,Industrial_Estate,83.07964601769913,SURF
88,Industrial_Estate,146.28318584070797,SURF
89,Industrial_Estate,194.07079646017695,SURF
90,Industrial_Estate,126.04424778761063,SURF
91,Industrial_Estate,202.55752212389385,SURF
92,Industrial_Estate,206.55752212389385,SURF
93,Industrial_Estate,255.61061946902652,SURF
94,Industrial_Estate,174.6194690265487,SURF
95,Industrial_Estate,134.09734513274336,SURF
96,Industrial_Estate,41.345132743362825,SURF
97,Industrial_Estate,120.13274336283186,SURF
98,Industrial_Estate,183.16814159292042,SURF
99,Industrial_Estate,192.46902654867256,SURF
100,Industrial_Estate,413.66371681415933,SURF
101,Industrial_Estate,609.0353982300885,SURF
102,Industrial_Estate,608.1238938053098,SURF
103,Industrial_Estate,877.0619469026549,SURF
104,Industrial_Estate,466.5840707964602,SURF
105,Industrial_Estate,432.566371681416,SURF
106,Industrial_Estate,325.80530973451334,SURF
107,Industrial_Estate,274.6725663716814,SURF
108,Industrial_Estate,161.23008849557522,SURF
109,Industrial_Estate,144.76106194690266,SURF
110,Industrial_Estate,145.82300884955748,SURF
111,Industrial_Estate,64.17699115044248,SURF
112,Industrial_Estate,216.4513274336283,SURF
113,Industrial_Estate,13.628318584070795,SIFT
114,Industrial_Estate,5.557522123893804,SIFT
115,Industrial_Estate,7.876106194690267,SIFT
116,Industrial_Estate,15.646017699115045,SIFT
117,Industrial_Estate,10.49557522123894,SIFT
118,Industrial_Estate,7.141592920353983,SIFT
119,Industrial_Estate,25.66371681415929,SIFT
120,Industrial_Estate,25.66371681415929,SIFT
121,Industrial_Estate,25.66371681415929,SIFT
122,Industrial_Estate,25.66371681415929,SIFT
123,Industrial_Estate,25.672566371681413,SIFT
124,Industrial_Estate,25.66371681415929,SIFT
125,Industrial_Estate,25.66371681415929,SIFT
126,Industrial_Estate,25.66371681415929,SIFT
127,Industrial_Estate,8.274336283185841,SIFT
128,Industrial_Estate,25.66371681415929,SIFT
