,Dataset,Number of Keypoints,Detector/Descriptor
356,Industrial_Estate,8.849557522123892,STAR+BRIEF
357,Industrial_Estate,8.849557522123892,STAR+BRIEF
358,Industrial_Estate,8.849557522123892,STAR+BRIEF
359,Industrial_Estate,8.849557522123892,STAR+BRIEF
360,Industrial_Estate,8.849557522123892,STAR+BRIEF
361,Industrial_Estate,8.849557522123892,STAR+BRIEF
362,Industrial_Estate,8.849557522123892,STAR+BRIEF
363,Industrial_Estate,8.849557522123892,STAR+BRIEF
364,Industrial_Estate,8.849557522123892,STAR+BRIEF
365,Industrial_Estate,8.849557522123892,STAR+BRIEF
366,Industrial_Estate,8.849557522123892,STAR+BRIEF
367,Industrial_Estate,8.849557522123892,STAR+BRIEF
368,Industrial_Estate,8.849557522123892,STAR+BRIEF
369,Industrial_Estate,8.849557522123892,STAR+BRIEF
370,Industrial_Estate,8.849557522123892,STAR+BRIEF
371,Industrial_Estate,8.849557522123892,STAR+BRIEF
372,Industrial_Estate,8.849557522123892,STAR+BRIEF
373,Industrial_Estate,8.849557522123892,STAR+BRIEF
374,Industrial_Estate,8.849557522123892,STAR+BRIEF
375,Industrial_Estate,8.849557522123892,STAR+BRIEF
376,Industrial_Estate,8.849557522123892,STAR+BRIEF
377,Industrial_Estate,8.849557522123892,STAR+BRIEF
378,Industrial_Estate,8.849557522123892,STAR+BRIEF
379,Industrial_Estate,8.849557522123892,STAR+BRIEF
380,Industrial_Estate,8.849557522123892,STAR+BRIEF
381,Industrial_Estate,8.849557522123892,STAR+BRIEF
382,Industrial_Estate,8.849557522123892,STAR+BRIEF
383,Industrial_Estate,8.849557522123892,STAR+BRIEF
384,Industrial_Estate,8.849557522123892,STAR+BRIEF
385,Industrial_Estate,8.849557522123892,STAR+BRIEF
386,Industrial_Estate,8.849557522123892,STAR+BRIEF
387,Industrial_Estate,8.849557522123892,STAR+BRIEF
388,Industrial_Estate,8.849557522123892,STAR+BRIEF
389,Industrial_Estate,8.849557522123892,STAR+BRIEF
390,Industrial_Estate,8.849557522123892,STAR+BRIEF
391,Industrial_Estate,8.849557522123892,STAR+BRIEF
392,Industrial_Estate,8.849557522123892,STAR+BRIEF
393,Industrial_Estate,8.849557522123892,STAR+BRIEF
394,Industrial_Estate,8.849557522123892,STAR+BRIEF
395,Industrial_Estate,8.849557522123892,STAR+BRIEF
396,Industrial_Estate,8.849557522123892,STAR+BRIEF
397,Industrial_Estate,8.849557522123892,STAR+BRIEF
398,Industrial_Estate,8.849557522123892,STAR+BRIEF
399,Industrial_Estate,8.849557522123892,STAR+BRIEF
400,Industrial_Estate,8.849557522123892,STAR+BRIEF
401,Industrial_Estate,8.849557522123892,STAR+BRIEF
402,Industrial_Estate,8.849557522123892,STAR+BRIEF
403,Industrial_Estate,8.849557522123892,STAR+BRIEF
404,Industrial_Estate,8.849557522123892,STAR+BRIEF
405,Industrial_Estate,8.849557522123892,STAR+BRIEF
406,Industrial_Estate,8.849557522123892,STAR+BRIEF
407,Industrial_Estate,8.849557522123892,STAR+BRIEF
408,Industrial_Estate,8.849557522123892,STAR+BRIEF
409,Industrial_Estate,8.849557522123892,STAR+BRIEF
410,Industrial_Estate,8.849557522123892,STAR+BRIEF
411,Industrial_Estate,8.849557522123892,STAR+BRIEF
412,Industrial_Estate,8.849557522123892,STAR+BRIEF
413,Industrial_Estate,8.849557522123892,STAR+BRIEF
414,Industrial_Estate,8.849557522123892,STAR+BRIEF
415,Industrial_Estate,8.849557522123892,STAR+BRIEF
416,Industrial_Estate,8.849557522123892,STAR+BRIEF
